BB - SUPER KING AIR 200/B200 SERIES, ,,,
BB052167,DO NO USE,,,
BB055000,DO NOT USE,0.01,,
C3004-2P,DOME SPINNR POLISH,1,,
101-920061-25,DOOR - ANTI-SIPHON ASSEM FUEL FILLER,7,,
101-420097-1,DOOR ASEM-RUDDR gust lock(-1red or-1yelo,1,,
101-420097-1RED,DOOR ASSEM ACCESS GUST LOCK (RED),1,,
101-910022-1,DOOR ASSEM BY-PASS      AIR INLET,1,,
101-910069-2,DOOR ASSEMBLY,4,,
101-910069-81,DOOR ASSEMBLY,4,,
99-120022-603,DOOR ASSEMBLY,4,,
115-430100-625,DOOR ASSEMBLY - EMERGENCY EXIT,1,,
000-110134-3,DOOR ASSEMBLY - EXT POWER ACCESS,1,,
50-110002-629,DOOR ASSEMBLY - SECTION-OUTBD WING,0.5,,
50-820179-33,DOOR ASSEMBLY NOSE GEAR  LH (PRIMER),4,,
115-430100-647,DOOR ASSEMBLY-EMERGENCY EXIT,12,,
100-110010-15,DOOR OUTBOARD WING ASSEMBLY,1.5,,
50-534552-643,DOOR PANEL ASSEMBLY,2,,
50-534552-644,DOOR PANEL ASSEMBLY,2,,
99-120023-3,DOOR-CTR WING,1.5,,
101-120108-7,DOOR-UPPER INBD-CTR SECTION,0.5,,
101-120108-8,DOOR-UPPER INBD-CTR SECTION,1,,
101-440019-607,DORSAL FIN ASSEMBLY-WITH OUT ANTENNA,30,,
101-910025-61,DOUBLER - COWLING ASSEMBLY - FWD UPPER,1.5,,
101-980044-5,DOUBLER ASSEM.,2,,
50-430043-31,DOUBLER-DOOR ASSEMBLY MAIN ACCESS,0.5,,
101-910025-62,DOUBLER-FWD UPPER COWLING,1.5,,
101-810091-9,DRAG LEG ASSEM,3,,
101-820034-5,DRAG LEG ASSEMBLY,2,,
710C4X,DRAIN VALVE,0.5,,
966B1,DRAIN VALVE,1,,
CCA-3400,DRAIN VALVE,3,,
101-530365-29,DRAWER,1.2,,
50-380153-8,DRIVE ASSEM,5,,
50-384083-5,DRIVE ASSEM,2,,
ES43030-2,DRYER - RECEIVER BOTTLE,1.5,,
110-323,DUAL MODE ROD ANTENNA,1,,
101-910024-53,DUCT,10,,
109-910029-9,DUCT,20,,
SCDEETS4-96-5,DUCT,1,,
101-910070-19,DUCT ASSEM - BLEED OUTLET,2,,
101-120098-13,DUCT ASSEM COOLING      CENTER SECTION,3,,
101-120101-1,DUCT ASSEM-INTERCOOLER  EXHAUST,5,,
101-120101-17,DUCT ASSEM-INTERCOOLER  EXHAUST,5,,
101-120101-2,DUCT ASSEM-INTERCOOLER  EXHAUST,5.7,,
101-910049-11 U,DUCT COWLING ASSEM      LWR  (UNDRILLED),8,,
101-910049-11,DUCT COWLING ASSEM AFT  LWR,8,,
101-910049-12,DUCT COWLING ASSEM AFT  LWR,8,,
101-910049-12 U,DUCT COWLING ASSEMBLY-LWR  (UNDRILLED),8,,
101-910024-55,DUCT FWD LOWER COWLING,8,,
101-524312-7,EDGELIGHT PANEL AS      PED COVER,3.5,,
101-524698-9,EDGELIGHT PANEL ASSEMBLY-PEDESTAL,1,,
101-364860-1,EDGELIGHT PANEL ASSY - VOLTMETER OVERHEA,1,,
101-322011-1,EDGELIGHT PANEL ASSY -FUEL CONTROL LOWER,1,,
101-364398-47,EDGELIGHTED PANEL ASSEM - OVERHEAD INSTR,2,,
101-320240-1,EDGELIGHTED PANEL ASSEMBLY  RH INBOARD,2,,
101-320240-13,EDGELIGHTED PANEL ASSEMBLY - RH INBOARD,1,,
101-384149-1,EJECTOR ASSEMBLY-VACUUM,1,,
101-384270-0005,EL PANEL - CIRCUIT BREAKER,2.5,,
130-384021-0003,EL PANEL - CIRCUIT BREAKER,1,,
130-384020-0001,EL PANEL ASSEMBLY-FUEL PANEL,1,,
AN823-4,ELBOW - 45 DEG.,1,,
90-910099-15,ELBOW ASSEMBLY,2.5,,
58-920054-0021,ELECTRIC FUEL PUMP*RA,4,,
58-920054-11,ELECTRIC FUEL PUMP*RA-N,4,,
50-384180-1,ELECTRIC HEATER COIL,5,,
101-384270-0009,ELECTROLUMINESCENT CIRCUIT BREAKER PANEL,2.5,,
130-384021-0005,ELECTROLUMINESCENT CIRCUIT BREAKER PANEL,1,,
130-384023-0001,ELECTROLUMINESCENT POWER SUPPLY,3,,
622-9681-001,ELECTRONIC FLIGHT DISPLAY,1,,
3029268,ELEMENT,1,,
D9-55-1,ELEMENT  03W041827,3,,
651540,ELEMENT ASSEMBLY,1,,
101-610000-618,ELEVATOR ASSEM,10,,
101-610000-617,ELEVATOR ASSEMBLY,10,,
101-610000-606,ELEVATOR/TAB,12,,
452-0130,ELT BATTERY PACK ASSEMBLY ALKALINE*RA-N,1,,
BBFR91.207,ELT INSPECTION,1,,
58-530227-1,EMBLEM BEECH-CREST,0.7,,
501-1228-04,EMERGENCY BATTERY(PS-835D)*RA-N,1,,
ELT110-4,EMERGENCY LOCATER TRANSMITTER W/PACKING,1,,
ELT110-4-002,EMERGENCY LOCATOR TRANSMITTER,1,,
28007-01-01,ENCODING ALTIMETER,2,,
28007-11-01,ENCODING ALTIMETER,5.5,,
28704D4001,ENCODING ALTIMETER,2,,
3043937-04,ENGINE IGNITION EXCITER,2,,
101-910012-141,ENGINE MOUNT ASSEM,55,,
50-534553-7,ESCUTCHEON - MAIN ACCESS DOOR  FOLDING S,0.5,,
100-530458-3,ESCUTCHEON ASSEMBLY,1,,
101-384024-5,EVAP COIL,4,,
115-384002-9,EVAPORATOR COIL,8,,
115-384002-5,EVAPORATOR COIL ASSEM,12,,
10-381550-4,EXCITER*RA*,2,,
101-950016-73,EXHAUST PIPE ASSEM,2.5,,
101-950016-75,EXHAUST PIPE ASSEM,2.5,,
101-950019-45,EXHAUST PIPE ASSEMBLY - ENGINE,1,,
101-950016-81,EXHAUST STACK ASSEM,2,,
101-950016-83,EXHAUST STACK ASSEM,2,,
101-950019-1,EXHAUST STACK ASSEMBLY,1,,
101-950019-3,EXHAUST STACK ASSEMBLY,1,,
101-950023-1,EXHAUST STACK ASSEMBLY - LH,1,,
101-950022-3,EXHAUST STACK ASSEMBLY - RH,2,,
101-950023-3,EXHAUST STACK ASSEMBLY - RH,1,,
101-950022-1,EXHAUST STACK ASSEM-LH,2,,
101-9085-1,EXHAUST STACK INSTL-KIT,4,,
101-9085-5,EXHAUST STACK INSTL-KIT,3,,
101-9026-2 S,EXHAUST STACK RH S      (COMM KIT),2.5,,
101-9026-1 S,EXHAUST STACK SPAR      LH (COMM KIT),2.5,,
031134-307,EXPANSION VALVE,2,,
826-041,EXPANSION VALVE,0.01,,
50-820130-8,EYE ASSEM-NOSE          GEAR STEERING,1.5,,
4041-2,FAN,3,,
101-341779-33,FAN ASSEMBLY - BLOWER INSTALLATION,2,,
009-0271-060,FAN MODULE,1.5,,
101-384212-1,FILL VALVE ASSY-OXYGEN,1,,
3100790-04,FILLER CAP,1,,
50-430184-7,FILLET-AIRSTAIR DOOR SEAL LWR CNR,1,,
50-430184-5,FILLET-AIRSTAIR DR SEAL LWR CNR,1,,
101-420023-29,FILLET-WING TO FUS,1,,
101-555084-3,FILTER,1,,
101-555141-3,FILTER,0.5,,
3028419,FILTER,0.5,,
B3-5-1,FILTER,0.5,,
101-524009-91,FILTER - FLIGHT CONTROL ASSIST,1,,
101-524009-0161,FILTER - FLIGHT CONTROL INSTALLATION,1,,
A-7593,FILTER  RADIO INTERFERENCE,1,,
3059788-01,FILTER ELEMENT,1,,
AN6235-3A,FILTER ELEMENT,1,,
P-1010,FILTER ELEMENT,1,,
WF337408,FILTER ELEMENT ASSEMBLY,0.5,,
939152,FILTER HYD PWR PAK,2.5,,
146898-1,FILTER PRESS CONTR,1,,
3038142,FILTER-CPRSR ELEME,3,,
101-555171-1,FILTER-EVAPORATOR,1,,
3001-129,FIRE DETECTOR,5,,
30301102,FIRE EXTINGUISHER W/CARTRIDGE *RA*,2,,
C352TS,FIRE EXTINGUISHER*RA,1,,
70002-00,FIRST AID KIT 16 UNIT*RA,1,,
20619-1,FITTING,1,,
50-820240,FITTING-STOP NOSE GEAR,1,,
AP01-251411-1F,FIXED WINDOW,3.5,,
FLAG 8 1/2 X 18,FLAG DECAL SLANED*,1.5,,
473275,FLAME DETECTOR,1,,
101-160001-17,FLAP ASSEMBLY-INBOARD L/H,2.5,,
35-165050-231,FLAP ASSEMBLY-OUTBD R/H,3,,
100-384040,FLAP MOTOR,3,,
101-384029-1,FLAP POSITION INDICATOR,2,,
50-364314-6619,FLAP SWITCH,3,,
55-0221-1,FLASH TUBE,1,,
D90028-1,FLASH TUBE ASSEM,1,,
01-0266038-00,FLASHER,1,,
202331,FLASHTUBE,2,,
1 1/4TC321X120,FLEX HOSE,2,,
101-910204-9,FLEX HOSE ASSEM,1,,
101-910187-1,FLEX HOSE ASSEM         ENGINE,1.5,,
101-910166-42,FLEX HOSE ASSEM         POWER PLANT,1,,
101-910166-41,FLEX HOSE ASSEMBLY POWER PLANT,1,,
101-910004-25,FLEX HOSE ASSY,1.5,,
58-380043-1,FLIGHT HOUR METER,1,,
100-389016-1,FLOAT SWITCH,2,,
101-389034-5,FLOAT SWITCH,3,,
101-389034-7,FLOAT SWITCH,3,,
101-389014-7,FLOAT SWITCH (101-389034-7),1.5,,
118-381002-1,FLOAT VALVE ASSEMBLY,2.5,,
50-440012-655,FLOOR PANEL ASSEMBLY,18,,
101-420185-23,FLOORBOARD ASSEMBLY - FORWARD CABIN,2,,
101-420185-27,FLOORBOARD ASSEMBLY - FORWARD CABIN,2,,
101-420185-33,FLOORBOARD ASSEMBLY - FORWARD CABIN,2,,
101-420185-37,FLOORBOARD ASSEMBLY - FORWARD CABIN,2,,
101-380025-19,FLOW CONTROL VALVE,3,,
101-380025-21,FLOW CONTROL VALVE,6,,
97-380000-33,FLOW CONTROL VALVE,3,,
3019906,FLOW DIVIDER,3,,
97-530105-65,FOOT ASSY - PARTITION PANEL ASSY,1,,
100-530448-7,FOOT-LEG ASSEM          LATERAL TRACKING,2,,
101-384176-3,FORWARD BLOWER ASSEMBLY,8,,
101-910025-609,FORWARD UPPER COWLING ASSEMBLY,2,,
101-420089-11,FRAME,12,,
101-530350-30,FRAME ASSEM             (BREAKDOWN),4,,
101-531327-639,FRAME ASSEM - WINDOW INSTL RH COCKPIT,2.5,,
101-530351-32,FRAME ASSEM WINDOW      COCKPIT,6,,
101-530351-45,FRAME ASSEMBLY,10,,
101-530351-46,FRAME ASSEMBLY,10,,
101-530351-19,FRAME ASSEMBLY - COCKPIT WINDOW,7,,
101-530351-20,FRAME ASSEMBLY - COCKPIT WINDOW,7,,
101-420089-30,FRAME- FS 100.50,12,,
91-380003,FUEL BOOST PUMP,2,,
1D2-12,FUEL BOOST PUMP *RA,4,,
100-381005-15,FUEL CAP,1,,
100-381005-3,FUEL CAP,1,,
100-381005-1,FUEL CAP ASSEM,0.5,,
100-381005-5,FUEL CAP ASSY,1,,
002-920013-4,FUEL CELL,10,,
100-381001-10,FUEL CELL,12,,
100-381001-7,FUEL CELL,10,,
100-381001-9,FUEL CELL,10,,
101-381001-7,FUEL CELL,8,,
101-381002-11,FUEL CELL,10,,
101-381002-12,FUEL CELL,10,,
101-381002-7,FUEL CELL,10,,
101-381002-8,FUEL CELL,10,,
101-381002-9,FUEL CELL,10,,
50-389034-17,FUEL CELL,6,,
50-389034-18,FUEL CELL,10,,
50-389034-19,FUEL CELL,10,,
99-380000-21,FUEL CELL,12,,
99-380000-23,FUEL CELL,10,,
99-380000-25,FUEL CELL,5,,
99-380000-7,FUEL CELL,12,,
101-381001-3,FUEL CELL  LH,10,,
101-381001-4,FUEL CELL  RH,10,,
002-920013-1,FUEL CELL ASSY - WING L E  OUTBD,10,,
002-920013-3,FUEL CELL ASSY - WING L E  OUTBD,10,,
002-920013-2,FUEL CELL ASSY (OPP -1)  WING LE OUTBD,10,,
101-381001-1,FUEL CELL LH,10,,
101-381001-8,FUEL CELL VELC HGR,1,,
3036359,FUEL CONTROL,3,,
3049644-01,FUEL CONTROL,2.5,,
3244768-13,FUEL CONTROL UNIT,3,,
100-0140-01,FUEL DRAIN VALVE,2,,
79C30,FUEL DRAIN VALVE,2,,
50-389110,FUEL FILTER,1,,
217384-1,FUEL FILTER ASSEMBLY,0.5,,
109-389000-1,FUEL FILTER BOWL ASSEMBLY,2,,
3036641,FUEL FLOW DIVIDER & DUMP VALVE ASSY,3,,
90-380009-2,FUEL FLOW INDICATOR,1,,
90-380009-7,FUEL FLOW TRANSMITTER *RA,1.5,,
3035063,FUEL HEATER,2,,
3039259,FUEL HEATER,2,,
101-384151-3,FUEL IND,3.5,,
3019536,FUEL NOZZLE,1,,
100-389018-23,FUEL PRESSURE SWITCH,1,,
3031708,FUEL PUMP,2,,
3033808,FUEL PUMP,5,,
50-380177-5,FUEL PUMP  *RA,4,,
399701-5,FUEL PUMP  *RA*,1,,
91-380003-3,FUEL PUMP*RA,2,,
91-380003-5,FUEL PUMP*RA,2,,
100-380006-179,FUEL QTY PROBE,5,,
100-380006-181,FUEL QTY PROBE,5,,
100-380006-171,FUEL QTY PROBE (NACELLE),5,,
117-384019-3,FUEL QUANTITY INDICATOR,8,,
100-380006-169,FUEL QUANTITY PROBE,5,,
100-380006-173,FUEL QUANTITY PROBE,5,,
100-380006-175,FUEL QUANTITY PROBE,5,,
100-380006-177,FUEL QUANTITY PROBE,5,,
100-380006-183,FUEL QUANTITY PROBE,5,,
100-380006-187,FUEL QUANTITY PROBE,5,,
100-380006-197,FUEL QUANTITY PROBE,5,,
109-389002-9,FUEL SHUTOFF VALVE*RA,3,,
100-380006-149,FUEL TRANSM PROBE,5,,
101-400016-3,FUSELAGE LOCKSET,1,,
99-384042,GAGE /OXYGEN/,1.5,,
101-384150-7,GAGE FUEL,2,,
101-514183-1,GAS SPRING ASSEM-COUNTERBALANCE**RA,0.5,,
101-514183-5,GAS SPRING ASSEM-COUNTERBALANCE**RA,0.5,,
3010818,GASKET,1,,
50-921587-7,GASKET,1,,
MCOF69030-49,GASKET,5,,
MS35769-11,GASKET - ANNULAR METTALLIC,0.01,,
MS9371-16,GASKET  METAL O-RING,2,,
38-0250154-00,GASKET BEACON,1,,
50-921587-3,GASKET-FUEL CELL-CENTER SECTION,1,,
101-420122-7,GASKET-STORM WINDOW ASSEMBLY CREW ENCLO,2,,
50-380105-1,GAUGE,2,,
115-811020-613,GEAR BOX ASSEM MAI      RETRACT,8,,
100-524074-1,GEAR BOX ASSEMBLY,2,,
115-811020-653,GEARBOX W/O MOTOR,8,,
51538-001A,GENERATOR CONTROL UNIT,3,,
501-1860-0401,GH-3100 ESIS INDICATOR,4,,
000-170000-23,GLARE SHIELD - WING TIP ASSY - EXTENDED,2.5,,
000-170000-23 U,GLARESHEILD (UNDRILLED),3,,
000-170000-24 U,GLARESHEILD (UNDRILLED),3,,
210638,GOVERNOR,3.5,,
8210-007,GOVERNOR,2,,
8210-024,GOVERNOR,3,,
3028320,GOVERNOR(8210-007),3,,
3032019,GOVERNOR(8210-007),2,,
071-01553-0200,GPS ANTENNA,2,,
CI 401-220,GPS ANTENNA,6,,
1202-006,GRAPHIC ORDINANCE SIGN ASSEMBLY,1,,
112412,GROMMET HALF- SELF-ALIGNING FIREPROOF,1,,
100-530352-1,GUIDE,4,,
101-590016-9,GUST LOCK ASSY - CONTROL SURFACE,1,,
1U149-001-6,GYRO HORIZON,2.5,,
101-384213-1,GYRO HORIZON IND,1,,
101-910020-13,HALF HINGE-VANE ASSEM   INLET AIR,6,,
101-910020-15,HALF HINGE-VANE ASSEM   INLET AIR,6,,
101-550323-3,HALVES ASSEMBLY - PLENUM ASSEM,12,,
101-388007-3,HAND PUMP,10,,
101-384096-1,HANDLE ASSEM (inner),1,,
101-384146-1,HANDLE ASSEMBLY,1,,
101-400016-1,HANDLE ASSEMBLY - FUSELAGE LOCK SET,1,,
115-530027-37,HANDLE-SEAT ASSEM,1,,
3031704,HARNESS,8,,
3112214-01,HARNESS ASSEM,2,,
101-364931-9,HARNESS ASSEMBLY,1.5,,
3037195,HARNESS ASSEMBLY,12,,
100-380006-127,HARNESS ASSEMBLY FUEL GAGING SYSTEM,5,,
267900-002,HEADSET,1,,
308100-0020,HEADSET - BOSE  MODEL AHX-32-01,0.5,,
112633-1,HEATED VENT,1,,
116445,HEATED VENT,1,,
50-384180,HEATER ELEMENT ASSEMBLY,5,,
101-910020-9,HINGE ASSEM,2.3,,
101-620011-1,HINGE ASSEM - HORIZ SS98.197,2,,
101-640014-21,HINGE ASSEMBLY - RUDDER,10,,
101-610011-7,HINGE HALF-ELEVATOR TAB,10,,
MCOC28926-19,HOLDER ASSEMBLY  WITHOUT BULB,1,,
MCOC28926-619,HOLDER ASSEMBLY  WITHOUT BULB,3,,
102-380016-3,HORIZON GYRO,1.5,,
1U262-001-11,HORIZON GYRO,2,,
1U367-207-8,HORIZON GYRO INDICATOR,1,,
101-384169-1,HORN & VALVE - RELIEF,0.5,,
173041-48,HOSE,1,,
173424-10,HOSE,2,,
3013467,HOSE,1,,
3033736,HOSE,1,,
101-389001-5,HOSE ASSEM,1,,
MS28741-4-0220,HOSE ASSEM,1,,
MS28741-4-0226,HOSE ASSEM HYDRAULIC    BRAKE MAIN GEAR,1,,
300-0855-1,HOSE ASSEMBLY,8,,
330996F8-0130,HOSE ASSEMBLY,0.8,,
330997F10-0230,HOSE ASSEMBLY,1,,
330997F10-0270,HOSE ASSEMBLY,1,,
330997F12-0280,HOSE ASSEMBLY,1,,
330997F12-0384,HOSE ASSEMBLY,1,,
330997F4-0223,HOSE ASSEMBLY,0.8,,
MS28741-4-0185,HOSE ASSEMBLY,1,,
115-555018-23,HOSE ASSEMBLY - COMPRESSOR,2,,
117-910056-31,HOSE ASSEMBLY - SUCTION,1,,
101-380015-7,HOSE ASSEMBLY BRAKE DEICE,1,,
101-380015-9,HOSE ASSEMBLY BRAKE DEICE,1,,
330995F10-0204,HOSE ASSEMBLY-FUEL SYSTEM,1,,
330997F10-0210,HOSE ASSEMBLY-FUEL SYSTEM,1,,
MS28741-4-0212,HOSE ASSEM-PILOT BRAKES,1,,
36001-4-0080,HOSE ASSY,4,,
36001-4-0300,HOSE ASSY,4,,
101-380015-1,HOSEASSY25.0,2.5,,
200-1016-1,HOT TANK,1,,
200-1016-13,HOT TANK ASSEMBLY,1,,
200-1016-19,HOT TANK ASSEMBLY,1,,
101-384092-1,HOUR CLOCK,1,,
85012-13,HOUR METER KIT,2,,
3028392,HOUSEING,5,,
3030259,HOUSING,5,,
101-8002-19,HOUSING (SEE MM DESIGN 2 NOTES),3,,
50-524161-611,HOUSING ASSEMBLY,10,,
3024996,HSG VALVE THERMOST,1,,
101-388016-11,HYDRAULIC HOSE,4,,
UL32-040-SP1,HYDRO LOCK,2.5,,
260-1014-35,ICE CHEST,0.5,,
260-1015-3,ICE CHEST,1,,
AD964-2,ICE PROTECTOR,1,,
50-820113-7,IDLER ASSY - NOSE       STEERING LINK,0.01,,
10-381550-1,IGNITION EXCITER,2,,
3035889,IGNITION EXCITER,2,,
CH34055,IGNITION PLUG,0.5,,
110ACL1Z400,IMPACT SWITCH,1.5,,
28DCL1Z250,IMPACT SWITCH,3,,
28DCL1Z400,IMPACT SWITCH,2,,
101-8002-61,INBD WHEEL HALF,2,,
AP01-251411-3R,INBOARD PANE ROTATING,1.5,,
101-384122-5,INDICATOR,1,,
690119-7,INDICATOR,1,,
90-384026-11,INDICATOR,1,,
99-384043-17 POS,INDICATOR,3,,
101-384074-7,INDICATOR - AIRSPEED MAX ALLOWABLE,3,,
101-384074-13,INDICATOR - AIRSPEED NEG CAL,3,,
101720-11564,INDICATOR  ALTIMETER,2,,
90-380036-7,INDICATOR - ENGINE OIL TEMP & PRESSURE,1.5,,
101-384151-5,INDICATOR - FUEL,10,,
90-380037-1,INDICATOR - FUEL FLOW,1,,
90-380036-5,INDICATOR - OIL TEMP & PRESS,1.5,,
101-380031-5,INDICATOR (UNLIGHTED),2.5,,
101-380026-13,INDICATOR CABIN ALT & DIFF PRESSURE,1,,
130-380041-11,INDICATOR ITT,1,,
130-380041-7,INDICATOR ITT,1,,
101-380092-9,INDICATOR PROP RPM,1,,
130-380044-17,INDICATOR TURBINE RPM,1,,
101-384254-1,INDICATOR-AMMETER,1,,
58-380104-3,INDICATOR-CYL HEAD TEMP & EGT,2,,
130-380045-7,INDICATOR-OIL TEMP & PRESS,1,,
130-380045-13,INDICATOR-OIL TEMP/PRESS,1,,
101-380092-3,INDICATOR-PROP RPM,1,,
101-380092-5,INDICATOR-PROP RPM,1,,
90-380033-7,INDICATOR-TEMP TURBINE INTERIOR,2,,
101-380091-3,INDICATOR-TORQUE,1,,
130-380044-13,INDICATOR-TURBINE RPM,1,,
130-380044-7,INDICATOR-TURBINE RPM,1,,
8561-24,INLAY CHECKERBOARD,1,,
1013-42-011,INTEGRATED NAV SYSTEM,2,,
BB055021,INTERIM INSPECTION,8,,
127-384019-3,INVERTER,2,,
PC17A,INVERTER,1.5,,
6900042-000,INVERTER  HOT CATHODE,1,,
SPC-60A,INVERTER (600VA),2,,
PC17,INVERTER 600VA,2,,
SPC30A,INVERTER W/RC-15 RAIN COVER,1,,
90-384026-31,ITT INDICATOR,2,,
BB052164,KA200  ALTITUDE WARNING SYSTEM CHECK 1HR,1,,
BB052165,KA200  BARO PRESSURE SWITCH CHECK 1.5 HR,1.5,,
BB052161,KA200  LEAD ACID BATTERY CHARGE,2,,
BB052144,KA200 ACTUATORS MECH GEAR END PLAY CHECK,10,,
BB052153,KA200 AFT FUSLE AREA&REAR PRES BLKHD INS,8,,
BB052127,KA200 AIR-COND COMP DR BELT TENSION CK,1,,
BB052146,KA200 AIRSTAIR DR CARGO DR&ESC HATCH INS,4,,
BB052128,KA200 CABIN DOOR & FUSELAGE FRAME INSPEC,24,,
BB052137,KA200 CABIN FIRE EXTINGUISHER INSPECTION,1,,
BB052139,KA200 CARGO DOOR LWR ATTACH LUG INSPEC.,2,,
BB052157,KA200 COCKPIT VOICE REC ULB FUNC TEST,2,,
BB052126,KA200 EDGE-LIGHTED PANEL ASSEMBLY INSPEC,8,,
BB052138,KA200 ENG FIRE EXT HYDROSTATIC TEST,8,,
BB052159,KA200 ENG MOUNT VIBRATION ISOLATORS INSP,4,,
BB052148,KA200 EXTERIOR SKIN INSPECTION,6,,
BB052145,KA200 FIRE EXT EQUIP CART REPLACEMENT,4,,
BB052152,KA200 FLIGHT CNTRL PULLEYS&BRKTS INSPEC,40,,
BB052147,KA200 FORWARD PRESS BLKHEAD INSPECTION,8,,
BB052150,KA200 FRAME WEBS FS 179-FS 271 INSPEC,40,,
BB052149,KA200 FUSELAGE FRAMS FS84-FS347.75 INSPE,60,,
BB052162,KA200 LEAD ACID BATRY EMER CAPACITY TEST,2,,
BB052010,KA200 LH 400HR FUEL NOZZLE FLOW CHECK,10,,
BB052101,KA200 LH ENGINE HOT SECTION INSPECTION,40,,
BB052102,KA200 LH ENGINE REPLACE OIL FILTER,1,,
BB052110,KA200 LH FLAP FLEXIBLE SHAFT INSPECTION,6,,
BB052107,KA200 LH MAIN GEAR AXLE&TORQUE KNEES INS,5,,
BB052106,KA200 LH MAIN GEAR DRAG BRACE ASS INSPEC,10,,
BB052105,KA200 LH MAIN GEAR SHOCK ASSEM. INSPEC.,30,,
BB052108,KA200 LH MN GEAR ACTUATOR CLEVIS HOLE IN,1,,
BB052109,KA200 LH MN LANDING GEAR WHEEL INSPECTIO,4,,
BB052104,KA200 LH NACELLE FUEL CELL&PROBE INSPEC.,2,,
BB052103,KA200 LH STARTER-GEN QAD FLANGE INSPEC.,1,,
BB052111,KA200 LH WING PL UPPR&LWR SPAR CAP INSPE,2,,
BB052142,KA200 LNDING GEAR SYS HYDR FILTER REPLAC,2.5,,
BB052132,KA200 NOSE GEAR ACTUATOR CLEV HOLE INSPE,1,,
BB052131,KA200 NOSE GEAR AX ASS&TORQUE LINKS INSP,5,,
BB052130,KA200 NOSE GEAR DRAG BRACE ASSEM INSPEC,10,,
BB052129,KA200 NOSE GEAR SHOCK AB ASSEM. INSPEC.,30,,
BB052133,KA200 NOSE LANDING GEAR WHEEL INSPEC.,4,,
